term,Artículo 123,CFF,CPEUM,LFPED,LFT,LFTSE,LIFNVT,LISR,LSAR,LSS,NOM-035,NOM-036,NOM-037,ResolucionMiscelaneaFisca,n152
consumi,0,0.000149253,0.0000188522,0,0.0000111461,0,0,0.0000714801,0.00015459,0.000167644,0,0,0,0.00004236,0
consumir,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
consumirse,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
consumo,0.000127113,0.000024547,0.000027905,0,0.0000412462,0,0.0000132217,0.0000064124,0,0.00000689294,0,0,0.0000764305,0.0000390141,0.0000249341
consumos,0,0,0,0,0,0,0,0.0000665497,0,0,0,0,0,0.00000723034,0
cont,0,0.00021855,0.000147228,0.0000382816,0.0000534149,0.000194404,0.000161712,0.0000668951,0.000172469,0.000114061,0,0,0,0.000113278,0.0000358781
conta,0,0.000414397,0.0000306397,0,0.00000452884,0,0.000152433,0.00025875,0.000125625,0.000215701,0,0,0,0.000548473,0
contaba,0,0.0000130762,0.0000264267,0,0,0,0,0,0,0,0,0,0,0.0000118759,0
contaban,0,0,0,0,0,0,0,0.0000416578,0,0,0,0,0,0,0
contabil,0,0.000434612,0.0000306397,0,0.00000905767,0,0.0000653285,0.000126735,0.000233303,0.00017029,0,0,0,0.000238666,0
contabiliza,0,0,0,0,0.0000142688,0,0,0,0,0.000107305,0,0,0,0,0
contabilizar,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
contable,0,0,0,0,0,0,0,0,0,0.0000357685,0,0,0,0.0000144607,0
contact,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
contacto,0,0.0000521468,0,0,0.000194116,0,0,0,0.0000142448,0.0000270334,0.0000414163,0.000285204,0.000499587,0.0000455384,0.0000651926
contactos,0,0,0,0,0,0,0,0,0,0,0,0,0.000993052,0,0
contaduría,0,0.0000108686,0.0000439304,0,0,0,0.0000468332,0,0,0,0,0,0,0.00000493548,0
contagi,0,0,0,0,0.0000585916,0,0,0,0,0.000029375,0,0,0,0,0.000212518
contagio,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
contagios,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contamin,0,0,0,0,0.000175775,0,0,0,0,0,0,0.000309908,0,0,0.000106259
contamina,0,0,0.00001832,0,0.0000324943,0,0,0.00000947208,0,0,0,0,0,0.0000041164,0.00198889
contara,0,0,0,0.000138054,0,0,0,0,0,0,0,0,0.000132203,0,0
contaron,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000181038,0
contarse,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
contarán,0.000182905,0.0000331136,0.0000223072,0,0.0000296749,0.0000162003,0.0000190249,0.00000230673,0.0000078395,0.00000991837,0,0,0.000036659,0.00000400986,0
contaría,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
contempl,0,0.00000505363,0.00000510662,0,0.0000905767,0,0.0000217762,0,0.0000179464,0.0000454108,0.000156535,0,0,0.0000114743,0
contempla,0,0,0,0,0.00000557307,0,0,0,0,0.0000139703,0.000513674,0.0000736939,0.000206541,0.000002824,0.0000505353
contemplaba,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
contemplan,0,0,0,0,0,0,0,0,0,0,0,0.000236214,0,0,0
contemplar,0,0,0.0000125682,0,0.0000111461,0,0,0.00000649819,0,0,0.000256837,0.0000736939,0.0000516353,0.000002824,0
contemplará,0,0,0.0000132133,0,0.0000117183,0,0,0,0,0,0,0,0.000108572,0,0
contemplarán,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
contemple,0,0.00000505363,0.00000510662,0,0.00000452884,0,0.0000217762,0,0,0.0000113527,0.000104357,0.0000598858,0.0000419604,0,0
contemplen,0,0,0.0000160892,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
contemporánea,0,0.0000159223,0,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
contemporáneo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
contenci,0,0.0002746,0.00003964,0,0,0,0,0,0,0,0,0,0,0.0000178138,0
contend,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contendie,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
contendrá,0,0.00000505363,0.0000357464,0.0000438176,0.0000996344,0,0.0000217762,0,0.0000179464,0.0000113527,0,0,0,0.0000367179,0
contendrán,0.000312352,0.00000753989,0.0000228569,0,0.0000337846,0,0.0000324896,0,0,0,0,0,0,0.00000342389,0
contene,0,0,0,0,0,0,0,0.0000113568,0,0,0,0.00244708,0,0.00000493548,0.00008832
contener,0,0.0000170638,0.00000137942,0,0.0000159035,0.0000150268,0.00000588225,0.0000092717,0.00000484773,0.00000613324,0.0000281891,0.0000242648,0.0000226689,0.0000207665,0.0000277325
contenga,0,0.0000325612,0.00000143055,0.0000122749,0.0000126869,0,0.0000244012,0.00000739646,0.00000502743,0.0000063606,0.000014617,0.0000167762,0,0.0000417869,0.0000115042
contengan,0,0.0000706423,0.00000223072,0.0000191408,0.0000237399,0.0000162003,0.00000951247,0.00000922691,0.0000078395,0.00000495919,0,0,0,0.0000551355,0.0000896951
content,0,0,0,0,0,0,0,0,0,0,0,0,0.000331017,0,0
contenían,0,0.0000398671,0,0,0,0,0,0,0,0,0,0,0,0,0
conteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
conteos,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
contest,0,0,0,0,0.0000142688,0.000116846,0,0,0,0,0,0,0,0,0
contesta,0,0.0000181298,0,0.000157195,0.00022746,0.000332616,0,0,0,0,0,0,0,0.0000041164,0
contestar,0,0.0000217373,0,0,0.0000584399,0.0000797599,0,0,0,0,0.000112218,0,0,0,0
contestarla,0,0,0,0,0.0000285377,0.000116846,0,0,0,0,0,0,0,0,0
contestará,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contestarán,0,0,0,0,0,0,0,0,0.0000707878,0,0,0,0,0,0
conteste,0,0.0000181298,0,0,0.0000162472,0.0000665232,0,0,0.0000643824,0,0.000374378,0,0,0,0
context,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
contexto,0,0,0,0,0,0,0.0000563456,0,0,0,0.000135011,0,0,0.000124697,0
contextos,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
contienda,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contiene,0,0.0000124377,0,0,0.00000557307,0,0.0000535944,0,0,0,0.000256837,0.000221082,0,0.0000706,0.0000505353
contienen,0,0.0000906492,0,0,0.0000974829,0,0,0,0,0,0,0,0.000150532,0.000020582,0.0000736627
contiguas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
contine,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
continental,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
conting,0,0,0,0,0,0,0,0.0000113568,0,0.000317405,0,0,0,0.00000987095,0.00008832
continge,0,0.0000392286,0,0,0,0,0,0.0000546541,0,0,0,0,0,0.0000118759,0
contingencia,0,0.0000181298,0,0,0.0000731122,0,0,0.0000189442,0,0.0000407277,0,0,0,0.0000123492,0
continu,0,0.0000122735,0.0000496089,0,0.0000357467,0.0000225174,0,0.0000032062,0.0000108964,0.00000689294,0,0,0.0000764305,0.00000557344,0.0000249341
continua,0,0.0000054604,0.00000620737,0,0.0000134568,0.0000150268,0.00000588225,0.00000855849,0.0000121193,0.0000122665,0.0000211418,0.000032353,0.0000170017,0.0000077487,0.0000277325
continuacion,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
continuar,0,0.0000521625,0.0000155028,0.0000798134,0.0000384965,0.0000225174,0.0000132217,0.000032062,0,0.0000551436,0,0.000109081,0,0.0000585211,0
continuare,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
continuarla,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
continuarse,0,0.0000108686,0,0,0.00001948,0,0,0,0.0000771931,0.0000244158,0,0,0,0,0
continuará,0,0.000028079,0.0000810671,0.00006956,0.0000287579,0,0.0000172847,0.00000419146,0.0000284897,0.0000360445,0,0,0,0.0000218584,0
continuarán,0,0.0000306838,0.000130223,0.0000798134,0.0000302472,0.0000450348,0.000105774,0.0000064124,0.0000653784,0.0000689294,0,0,0,0.00000557344,0
continuas,0,0,0,0,0.0000142688,0,0,0,0.0000565429,0,0,0,0,0,0
continuo,0,0.0000150798,0.00000761896,0,0,0.0000553318,0,0,0,0,0,0.0000893482,0.000125208,0,0.0000612702
continuos,0,0,0.00000761896,0,0.0000135138,0,0,0,0,0.000016938,0,0.0000893482,0.000125208,0.00000342389,0
continuándose,0,0,0,0,0.0000535907,0,0,0,0,0,0,0,0,0,0
continúan,0,0,0,0,0.00001948,0,0.0000468332,0,0,0.0000244158,0,0,0,0.00000987095,0
continúe,0,0.0000543895,0.0000549599,0,0,0,0,0.00000947208,0,0.0000407277,0,0,0,0.00000823281,0
continúen,0,0.00000753989,0.0000228569,0,0.00000675692,0.0000553318,0,0.00000787856,0,0,0,0,0,0.0000753255,0
contr,0,0.0000156987,0.00000965591,0.0000177542,0.0000220202,0.0000300535,0.0000117645,0.0000185434,0.0000145432,0.00000766656,0.0000211418,0,0.0000170017,0.00000929844,0.0000055465
contrab,0,0.000191067,0.0000160892,0,0,0,0,0,0,0,0,0,0,0,0
contrac,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
contrachap,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0.00000723034,0
contract,0,0.00000505363,0.0000102132,0,0.000027173,0,0.0000435524,0.00000528062,0,0.000113527,0,0,0.0000839207,0.0000390127,0
contradic,0,0,0.00020916,0,0.0000142688,0,0,0,0,0,0,0,0,0,0
contradictorias,0,0,0,0,0.00001948,0.0000797599,0,0,0,0,0.000561089,0,0.0000902425,0,0
contradictorios,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
contradigan,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
contrae,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contraen,0,0,0.0000132133,0,0.0000117183,0,0,0.0000136635,0,0,0,0,0,0,0
contraer,0,0,0.00003964,0,0.0000117183,0,0,0,0,0.0001175,0,0,0,0,0
contraetiqueta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000814669,0
contraetiquetas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000271556,0
contrafianza,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
contragarantía,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
contraiga,0,0,0.0000132133,0,0,0.0000959602,0,0,0,0.000029375,0,0,0,0,0
contraigan,0,0.0000108686,0.0000329478,0,0,0,0,0,0,0.0000488316,0,0,0,0.00000493548,0
contrainterroga,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contrajeran,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
contralateral,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
contralor,0,0,0,0.000113378,0,0.00019192,0,0,0.000789413,0,0,0,0,0,0
contralores,0,0,0,0,0,0,0,0,0.000566302,0,0,0,0,0,0
contraloría,0,0,0.00000915998,0.000157195,0,0.0000665232,0.0000781218,0,0,0.0000203638,0,0,0,0,0
contralorías,0,0,0,0,0,0.000146283,0,0,0,0,0,0,0,0,0
contramaestres,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contraparte,0,0.0000108686,0,0,0.00015584,0,0,0.0000454272,0,0,0,0,0,0.0000493548,0
contrapartes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000633631,0
contraponga,0,0,0.0000321785,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
contrapongan,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
contrapresta,0,0.000150798,0.000114284,0,0.00000675692,0,0,0.000583013,0.000133878,0,0,0,0,0.000496464,0
contrarréplica,0,0,0,0,0.000214363,0,0,0,0,0,0,0,0,0,0
contraríen,0,0,0.0000321785,0,0.0000285377,0,0,0,0,0,0,0,0,0,0
contraseña,0,0,0,0,0.0000428065,0,0,0,0,0,0,0,0,0.000361517,0
contrat,0,0.00000990993,0.00000715275,0.0000122749,0.0000228365,0.0000207784,0.0000183009,0.0000266273,0.0000100549,0.0000254424,0,0,0.0000117546,0.0000417869,0.0000690252
contrata,0.0000586479,0.0000283141,0.0000214583,0.0000245498,0.000032986,0,0.0000366018,0.00000887576,0.0000703841,0.0000858681,0.000014617,0,0.0000117546,0.0000276436,0
contratar,0,0.00000920514,0.000027905,0,0.00000824924,0,0,0.0000064124,0.0000108964,0.000158538,0.0000316808,0.0000363605,0.0000764305,0.0000473742,0
contratara,0,0,0,0,0,0,0,0,0.0000707878,0,0,0,0,0,0
contratarlos,0,0,0,0,0,0,0,0.0000833155,0,0,0,0,0,0,0
contratarse,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
contratarán,0,0.0000159223,0,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
contrate,0.000166174,0.00000401129,0.00000405335,0,0.00000718948,0,0.0000172847,0.00000419146,0.0000284897,0.00000901114,0,0,0,0.00000364307,0
contraten,0,0.0000124377,0.00000628408,0,0,0,0.0000267972,0.0000194946,0.0000220843,0.0000139703,0,0,0,0.000031064,0
contrato,0.000914523,0.0000441514,0.0000446144,0,0.000344229,0.0000162003,0.0000665873,0.000108416,0.0000548765,0.0000843062,0,0,0.000348261,0.000161397,0
contratos,0.000508451,0.0000767095,0.000145726,0.0000266045,0.000200732,0,0.000198326,0.000201991,0.000108964,0.000165431,0,0,0,0.000100322,0
contraven,0,0.0000527793,0.0000152379,0,0.0000135138,0.0000553318,0,0,0.000321307,0,0,0,0,0.00000684777,0
contravenga,0,0,0.00003964,0,0,0,0,0,0,0.000029375,0,0,0,0.0000178138,0
contravengan,0,0.0000200564,0.0000283735,0.00003478,0.0000107842,0,0.0000518542,0.00000419146,0.0000427345,0.0000180223,0,0,0,0.00000182154,0
contravenir,0.000375529,0,0.00001832,0,0.00000812358,0.0000665232,0,0,0.0000321912,0,0,0,0,0,0
contraye,0.000659606,0,0.0000160892,0,0,0,0,0,0,0,0,0,0,0,0
contraída,0,0,0,0,0,0.000146283,0,0,0,0,0,0,0,0,0
contraídas,0.000209355,0.0000151609,0.00000510662,0,0.0000181153,0.0000741724,0,0.0000475255,0.0000358928,0,0,0,0,0.0000160641,0
contraído,0,0,0.0000160892,0,0,0,0,0.0000332748,0,0,0,0,0,0,0
contraídos,0,0,0.0000132133,0,0,0,0.0000563456,0,0,0,0,0,0,0.00000593794,0
contreras,0,0,0,0,0,0,0.0000858941,0,0,0,0,0,0,0,0
contribu,0,0.000948129,0.0000868156,0,0.00000549949,0.0000225174,0.0000793303,0.0000448868,0.0000435856,0.00011718,0,0,0.0000254768,0.000188104,0
contribuimos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
contribuir,0,0.00000401129,0.0000283735,0.00010434,0.0000179737,0,0.0000518542,0,0.0000142448,0.0000270334,0.0000414163,0,0,0,0.0000651926
contribuirá,0,0,0.0000132133,0,0.0000117183,0,0,0,0,0.0000587499,0,0,0,0,0
contribuirán,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
contribut,0,0.0000130762,0.0000660666,0,0,0,0,0.0000136635,0,0,0,0,0,0,0
contribuya,0,0,0.0000132133,0,0.0000234366,0,0,0,0,0.000029375,0,0,0,0,0
contribuyan,0,0.00000906492,0.0000549599,0.0000785976,0.00000812358,0,0,0,0,0.0000203638,0,0,0,0,0
contribuye,0,0.0038027,0,0,0.00000359474,0,0.0000691389,0.00336993,0,0.0000270334,0.0000414163,0.000047534,0.0000333058,0.00343906,0
contribuyeb,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
contribuyen,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
contribuyendo,0,0,0.0000160892,0,0,0,0,0,0,0.0000715369,0,0,0,0,0
contribuyeron,0,0,0,0,0,0,0,0.0000208289,0,0,0,0,0,0,0
contrinca,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
controla,0,0.000184767,0,0,0.0000584399,0,0,0.000545127,0,0,0,0,0,0.00020729,0
controlar,0,0,0.0000188522,0.0000539208,0.00000557307,0,0,0,0,0,0.000128419,0.0000736939,0,0.000005648,0.000151606
controle,0,0,0.0000321785,0,0,0,0,0.0000166374,0,0,0,0,0,0,0
controles,0,0.000256356,0.00000761896,0,0.00000675692,0,0.0000324896,0,0,0.000016938,0,0,0,0.000136955,0
controversia,0,0.0000248754,0.0000125682,0,0.0000613037,0.0000456373,0.0000267972,0,0,0.0000139703,0,0,0,0.000005648,0
controversias,0,0.0000490941,0.0000899162,0.0000266045,0.00000824924,0.0000675523,0.0000661086,0.0000032062,0.0000108964,0.00000689294,0,0,0,0.0000111469,0
controvert,0,0.0000725193,0,0.0000785976,0.0000974829,0,0,0,0.0000321912,0,0,0,0,0.0000123492,0
controvertir,0,0.0000318445,0.0000160892,0,0,0,0,0,0,0,0,0,0,0,0
controvertirse,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
controvierten,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
contusión,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contándose,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
contó,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
conurb,0,0.0000261524,0.0000264267,0,0.0000117183,0,0,0,0,0,0,0,0,0,0
convalid,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
convalida,0,0.0000398671,0,0,0,0,0,0,0,0,0,0,0,0,0
conven,0,0.00000802258,0.00000810671,0.00003478,0.000154574,0.000058874,0,0.0000125744,0,0.0000180223,0,0,0.000366364,0.0000528246,0
convenci,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
convencional,0,0,0,0,0.00003896,0,0,0.0000227136,0,0.0000244158,0,0,0,0.00000493548,0
convencionales,0,0.00000906492,0,0,0.00000812358,0,0.0000390609,0.0000852487,0,0,0,0,0,0.0000164656,0
convenga,0,0.0000353211,0.00000223072,0,0.0000217616,0.0000162003,0.00000951247,0.00000922691,0.000031358,0.0000148776,0,0,0.000036659,0.0000220542,0.0000358781
convengan,0,0.00000906492,0.0000366399,0,0.0000812358,0,0,0.00000947208,0,0,0,0,0,0.0000041164,0
convenie,0.0000586479,0.00000424711,0.0000057222,0.0000245498,0.0000608972,0.0000207784,0.0000244012,0,0.0000603292,0.0000254424,0,0,0.0000235093,0.00000192863,0.0000230084
conveniencia,0,0.0000108686,0.0000109826,0,0,0,0,0,0.0000385966,0,0,0,0,0.00000493548,0
conveniente,0,0,0.0000132133,0,0.0000117183,0,0,0,0,0.000029375,0,0,0,0,0
convenio,0,0.000056158,0.0000445869,0.00010434,0.00021209,0.000058874,0.0000518542,0.0000293402,0,0.000135167,0,0,0,0.000160295,0
convenios,0.0000586479,0.0000127413,0.0000329027,0.0000490996,0.0000317173,0.0000207784,0.0000488024,0.0000133136,0.00000502743,0.0000985893,0,0,0,0.0000231435,0.000057521
convenir,0,0,0.00001832,0,0.000056865,0,0.000117183,0,0,0.0000203638,0,0,0,0.000020582,0
convenirse,0,0,0,0,0,0,0,0,0,0.000179118,0,0,0,0,0
converge,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
convergencia,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
conversa,0,0,0,0,0,0,0,0,0,0,0.000205812,0,0,0,0
conversión,0,0,0,0,0.0000117183,0,0,0.0000956448,0,0,0,0,0,0.0000415656,0
converti,0,0,0,0,0,0,0,0.0000166374,0,0,0,0,0,0.00000723034,0
convertir,0,0,0.0000160892,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
convertirlas,0,0,0,0,0,0,0,0.0000166374,0,0,0,0,0,0.00000723034,0
convertirlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
convertirse,0,0,0,0,0.0000117183,0,0,0.0000136635,0,0,0,0,0,0.00000593794,0
convertirá,0,0.0000130762,0,0,0,0,0,0.0000136635,0,0,0,0,0,0.00000593794,0
convertirán,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
convic,0,0.0000108686,0.0000439304,0.0000942368,0.0000681799,0,0,0,0,0,0,0,0,0,0
convienen,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
convierta,0,0.0000159223,0.0000160892,0,0,0,0,0,0,0,0,0,0,0,0
conviertan,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
convierte,0,0,0.0000132133,0,0.0000117183,0,0,0,0,0,0.000135011,0,0,0,0
convierten,0,0,0,0,0,0,0,0,0,0,0.000164396,0,0.000132203,0,0
convin,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
convirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000181038,0
convirtió,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
convites,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
convivencia,0,0,0.0000643569,0,0,0,0,0,0,0.000107305,0,0,0,0,0
convoc,0,0.00000621886,0.0000188522,0,0.0000111461,0,0,0,0.0000220843,0,0,0,0.0000516353,0.000005648,0.000151606
convoca,0,0.0000505363,0.000224691,0,0.000122279,0.0000741724,0.0000871047,0,0.0000538391,0.0000113527,0,0,0,0.0000114743,0
convocar,0,0.0000124377,0.0000251363,0,0.0000222923,0.0000456373,0.0000267972,0,0.0000441687,0.0000139703,0,0,0,0,0
convocarse,0,0,0.0000160892,0,0,0.000116846,0,0,0,0,0,0,0,0,0
convocará,0,0,0.000120809,0,0.0000681799,0,0.000140499,0,0,0.0000244158,0,0,0,0,0
convocarán,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
convocatorias,0,0.00000505363,0.0000102132,0.0000438176,0.0000181153,0.0000370862,0.0000871047,0,0,0.0000113527,0,0,0,0.0000068846,0
convoque,0,0,0.00001832,0.000157195,0.0000243707,0,0.0000390609,0,0,0,0,0,0,0,0.0000736627
convoquen,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
conyugal,0,0.0000523048,0,0,0,0,0,0.0000273271,0,0,0,0,0,0.00000593794,0
cook,0,0,0,0,0,0,0,0.0000166374,0,0,0,0,0,0.0000144607,0
cooper,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
coopera,0,0.000015453,0.00000446144,0,0.00000197833,0.0000162003,0.00000951247,0.00000692018,0.0000078395,0.0000297551,0,0,0.0000183295,0.00000801972,0.0000358781
cooperan,0,0,0,0,0,0,0,0,0,0,0.000205812,0,0,0,0
cooperar,0,0,0.0000132133,0,0.0000117183,0,0,0,0,0.0000587499,0,0,0,0,0
cooperat,0.000209355,0.000242574,0.0000255331,0,0.0000181153,0.0000370862,0,0.000205944,0,0.0000794688,0,0,0,0.0000458973,0
cooperation,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000181038,0
cooperativ,0,0,0,0,0,0,0,0.0000624867,0,0,0,0,0,0,0
coordin,0,0.0000226197,0.0000304759,0,0,0,0,0.000149693,0,0,0,0.0000893482,0,0.0000650538,0.0000612702
coordina,0,0.00000990993,0.0000629442,0.0000122749,0.0000202991,0.0000415568,0.0000976048,0.00000443788,0.0000301646,0.0000858681,0,0.0000671047,0,0.00000642875,0.0000230084
coordinada,0,0,0.0000132133,0.000113378,0.0000117183,0,0,0,0,0,0,0,0,0,0
coordinar,0,0,0.0000732798,0.00031439,0.0000324943,0,0.0000390609,0,0,0,0,0,0,0,0.000294651
coordinarse,0,0.00000906492,0.0000274799,0,0.00000812358,0,0.000156244,0,0,0,0,0,0,0.0000041164,0
coordinará,0,0,0.0000321785,0,0,0,0,0,0,0.000143074,0,0,0,0,0
coordinarán,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
coordine,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
coordinen,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
copa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000814669,0
coparticipa,0,0,0,0,0,0,0.0000858941,0,0,0,0,0,0,0,0
copia,0,0.0000640196,0.00000892289,0,0.000132548,0.000129603,0.0000380499,0.0000207605,0.000015679,0.0000198367,0,0,0.000036659,0.0000701725,0.0000358781
copias,0,0.0000543895,0,0,0.000211213,0.0000665232,0.0000390609,0,0,0,0,0,0,0.0000123492,0
copolímeros,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
copropiedad,0,0.0000523048,0,0,0,0,0,0.0000819812,0,0,0,0,0,0.0000712553,0
copropiet,0,0,0,0,0,0,0,0.0000831871,0,0,0,0,0,0.0000361517,0
copsoq,0,0,0,0,0,0,0,0,0,0,0.000617437,0,0,0,0
coque,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
cor,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
coraje,0,0,0,0,0,0,0,0,0,0,0.000205812,0,0,0,0
corazón,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
corcho,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
cordeleros,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
cordelerías,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
cordero,0,0.0000361016,0.000101334,0.00027824,0.0000503264,0.000176622,0.000103708,0.0000209573,0.0000142448,0.0000901114,0,0,0,0,0
cordón,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
corea,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000181038,0
corichi,0,0.0000598006,0,0,0,0,0,0,0,0,0,0,0,0,0
corindón,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
coriolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
coriorretiniana,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
cornell,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
corona,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
coroneles,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
corpora,0.000659606,0,0.0000804462,0,0,0,0,0,0,0,0,0,0,0,0
corporal,0,0,0.0000439304,0,0.0000681799,0.0000797599,0.000234166,0,0,0,0,0,0,0,0
corporales,0,0,0,0,0,0,0,0,0,0,0,0.00018868,0.000264406,0,0
corporat,0,0.0000226197,0.0000228569,0,0,0,0.0000324896,0.00016545,0.0000535512,0,0,0,0,0.0000445105,0
corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000181038,0
corr,0,0.0000159223,0,0,0,0.000116846,0,0,0,0,0,0,0,0,0
corra,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
corral,0,0.0000130762,0,0,0.0000468733,0,0,0,0,0,0,0,0,0.00000593794,0
corrales,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
corran,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
corre,0,0.0000181298,0,0,0.0000406179,0.0000665232,0,0.0000568325,0,0,0,0,0,0.000041164,0
correa,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
